,ms_subclass,ms_zoning,street,alley,land_contour,utilities,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,exter_qual,foundation,bsmt_cond,heating_qc,central_air,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,totrms_abvgrd,functional,fireplaces,garage_type,garage_cars,garage_qual,paved_drive,enclosed_porch,pool_area,mo_sold,yr_sold,saleprice
1296,30,0,0,0,0,0,0,11,3,0,0,4,0,3,2,1,1,0,0,1,0,2,1,5,0,0,2,2,1,0,0,0,6,2010,85000
1297,20,0,0,0,0,0,0,7,0,0,0,8,1,1,2,3,0,1,0,2,0,3,1,10,0,1,1,3,1,1,0,0,9,2009,286500
1298,120,0,0,0,0,0,1,6,0,1,0,6,0,0,2,1,0,0,0,2,0,2,1,6,0,1,1,2,1,1,0,0,7,2010,127500
1299,20,1,0,0,0,0,1,4,0,0,0,7,1,1,2,3,0,0,0,2,0,3,1,8,0,0,1,2,1,1,0,0,6,2007,210400
1300,120,0,0,0,0,0,1,7,0,1,0,8,2,1,2,3,0,0,0,1,1,1,1,8,0,1,1,2,1,1,0,0,4,2008,274000
1301,60,0,0,0,1,0,0,23,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,9,0,1,1,2,1,1,0,0,1,2008,264966
1302,50,3,0,1,0,0,0,15,4,0,3,4,3,0,4,0,0,0,0,2,0,3,1,8,6,0,2,1,1,0,0,0,9,2007,50000
1303,50,3,0,0,0,0,1,14,4,0,3,5,0,1,2,1,0,1,0,2,0,4,1,9,0,0,2,1,1,1,196,0,6,2010,139000
1304,60,0,0,0,2,0,1,24,0,0,1,7,1,1,2,2,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,2,2007,300000
1305,80,0,0,0,0,0,1,0,0,0,2,8,1,0,2,2,0,1,0,2,1,4,1,12,0,3,1,2,1,1,0,0,7,2009,345000
1306,20,0,0,0,0,0,1,19,0,0,0,8,1,1,2,3,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,6,2007,228000
1307,80,0,0,0,0,0,0,1,0,0,2,7,1,1,2,3,0,0,0,2,1,3,1,10,0,1,3,2,1,1,0,0,10,2007,165500
1308,70,3,0,1,0,0,1,14,0,0,1,4,0,0,2,0,1,0,0,1,0,3,1,9,0,0,2,1,1,1,60,0,9,2006,107000
1309,120,0,0,0,0,0,1,2,0,1,0,8,1,1,2,3,0,1,0,1,1,0,1,7,0,1,1,2,1,1,0,0,8,2008,286000
1310,30,4,0,0,0,0,1,15,0,0,0,4,0,0,2,1,1,0,0,1,0,2,1,5,0,0,0,0,0,0,115,0,11,2009,34900
1311,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,0,2,1,6,0,0,1,1,1,1,0,0,11,2006,115000
1312,120,0,0,0,0,0,1,8,0,1,0,8,1,1,2,3,0,0,0,2,0,2,1,9,0,1,1,2,1,1,0,0,5,2006,215000
1313,70,3,0,1,0,0,1,14,0,0,1,7,0,3,2,0,0,0,0,2,0,3,1,10,2,0,2,1,1,0,0,0,6,2009,179900
1314,120,0,0,0,0,0,0,2,0,1,0,8,1,1,2,1,0,1,0,1,1,1,1,6,0,0,1,2,1,1,0,0,6,2010,212000
1315,60,0,0,0,1,0,2,1,0,0,1,8,1,1,2,3,0,0,0,2,1,4,1,10,0,1,1,2,1,1,0,0,1,2006,250000
1316,50,3,0,0,0,0,1,13,0,0,3,5,0,3,2,3,0,0,0,1,0,3,1,9,0,1,2,1,1,1,0,0,8,2006,149000
1317,60,0,0,0,0,0,1,1,0,0,1,6,0,1,2,2,0,1,0,2,1,3,1,11,0,1,1,2,1,1,0,0,6,2008,188000
1318,30,0,0,1,0,0,1,14,0,0,0,3,0,1,2,3,0,0,0,1,0,2,1,6,0,0,2,1,2,0,161,0,10,2006,99800
1319,70,3,0,1,2,0,1,14,0,0,1,7,0,3,2,3,0,0,0,1,1,3,1,10,0,0,2,2,1,1,143,0,7,2007,159500
1320,80,0,0,0,0,0,1,1,0,0,2,7,1,1,2,3,0,1,0,2,1,3,1,10,0,1,3,2,1,1,0,0,6,2010,184500
1321,60,0,0,0,0,0,1,19,0,0,1,8,1,1,2,3,0,0,0,2,1,3,1,13,0,1,3,3,1,1,0,0,11,2007,276000
1322,160,0,0,0,0,0,0,6,0,1,1,6,0,0,2,1,0,1,0,2,1,3,1,10,0,1,2,2,1,1,0,0,7,2007,155000
1323,20,0,0,0,0,0,1,22,0,0,0,5,0,0,2,3,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,3,2009,160000
1324,60,0,0,0,0,0,1,0,0,0,1,5,0,0,2,2,0,0,0,1,1,4,1,9,0,1,1,2,1,1,240,0,7,2006,157500
1325,20,0,0,0,0,0,1,22,0,0,0,8,1,1,1,3,0,1,1,2,1,3,1,9,0,2,1,2,1,1,222,0,2,2010,285000
1326,90,0,0,0,0,0,1,18,3,3,3,5,0,0,2,2,0,2,0,2,2,4,2,13,0,0,0,0,0,0,0,0,9,2008,145900
1327,80,0,0,0,0,0,0,10,0,0,2,7,1,1,2,3,0,0,0,2,1,3,1,11,0,1,1,2,1,1,0,0,2,2008,229000
1329,50,0,0,0,0,0,0,14,0,0,3,4,0,0,2,3,0,1,0,2,0,1,1,8,1,0,2,2,1,1,0,0,8,2007,128500
1330,60,0,0,0,0,0,1,9,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,10,0,1,1,3,1,1,0,0,2,2006,286000
1331,60,0,0,0,0,0,0,1,0,0,1,6,0,1,2,3,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,7,2009,189500
1332,20,0,0,0,0,0,1,0,0,0,0,5,0,2,0,1,0,0,0,1,1,2,1,9,0,0,1,1,1,1,100,0,8,2009,102900
1333,50,3,0,0,0,0,0,13,3,0,3,5,0,0,2,3,0,0,0,1,1,3,1,9,0,0,2,1,1,1,0,0,3,2010,128500
1334,50,0,0,0,0,0,1,0,0,0,3,5,0,0,4,3,0,1,0,1,0,3,1,8,0,1,1,1,1,1,0,0,6,2007,156000
1335,60,0,0,0,0,0,1,23,0,0,1,8,1,1,1,3,0,0,0,2,1,4,1,12,0,1,3,3,1,1,0,0,2,2007,281213
1336,20,0,0,0,1,0,1,0,5,0,0,7,0,0,2,3,0,1,0,2,0,4,1,11,0,1,1,2,1,1,0,0,11,2008,242000
1337,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,3,0,1,0,2,0,3,1,8,0,2,1,2,1,1,0,0,12,2009,157500
1338,60,0,0,0,0,0,1,18,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,11,0,1,3,2,1,1,0,0,5,2006,196500
1339,20,0,0,0,0,0,2,19,0,0,0,7,0,1,2,3,0,1,0,2,0,3,1,7,0,0,1,2,1,1,0,0,5,2006,193000
1340,50,3,0,0,0,0,1,13,0,0,3,5,0,3,2,3,0,1,0,1,0,4,1,8,0,0,2,1,1,1,0,0,7,2007,132000
1341,70,3,0,1,0,0,1,14,0,0,1,7,0,4,2,2,0,1,0,1,0,4,1,8,0,0,2,2,1,1,84,0,5,2006,139900
1342,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,1,0,1,0,1,0,3,1,7,0,0,1,1,1,1,120,0,4,2010,148000
1343,60,0,0,0,0,0,1,7,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,11,0,1,1,3,1,1,0,0,8,2007,281500
1344,60,0,0,0,0,0,1,7,0,0,1,8,1,1,2,3,0,0,0,2,1,5,1,14,0,1,3,3,1,1,0,0,8,2007,342000
1345,80,0,0,0,0,0,0,22,0,0,2,6,0,0,2,1,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,5,2006,148000
1346,50,0,0,0,0,0,0,11,3,0,3,5,0,0,2,1,0,0,0,2,0,4,1,7,0,1,2,2,1,1,92,0,7,2008,140000
1347,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,1,1,1,3,1,8,0,0,6,2,1,1,180,0,7,2006,150000
1348,60,0,0,0,0,0,2,9,0,0,1,7,1,1,2,3,0,1,0,2,1,4,1,15,0,2,1,2,1,1,0,0,6,2008,279500
1349,180,3,0,0,0,0,1,18,0,1,4,6,0,1,2,3,0,1,0,1,0,2,1,6,0,0,5,2,1,1,0,0,5,2007,140000
1350,90,0,0,0,0,0,1,22,0,3,0,6,0,0,2,1,0,0,0,2,0,4,2,12,0,0,6,2,1,1,0,0,10,2006,145000
1351,120,2,0,0,0,0,3,0,0,1,0,7,1,1,2,3,0,1,0,2,0,2,1,7,0,1,1,2,1,1,0,0,6,2010,184000
1352,120,0,0,0,0,0,1,12,0,2,0,8,1,0,2,1,0,1,0,1,0,1,1,5,0,1,1,2,1,1,0,0,1,2010,206000
1353,160,3,0,0,0,0,1,10,0,2,1,4,0,0,2,1,0,0,0,1,1,3,1,7,0,0,1,1,1,1,0,0,5,2007,85500
1354,70,0,0,0,1,0,1,20,0,0,1,6,0,0,2,0,0,0,0,1,1,3,1,8,0,1,2,1,1,1,0,0,8,2008,188700
1355,20,0,0,0,0,0,1,3,0,0,0,6,0,1,2,1,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,8,2009,200000
1356,80,0,0,0,0,0,1,10,3,0,2,7,1,1,2,2,0,1,0,1,1,1,1,6,0,0,1,2,1,1,0,0,7,2009,162000
1357,30,0,0,0,0,0,1,11,0,0,0,5,0,1,2,3,0,0,0,1,0,2,1,5,0,0,2,1,1,0,0,0,8,2008,108000
1358,20,0,0,0,0,0,2,3,6,0,0,5,0,0,2,1,0,1,0,2,0,3,1,9,0,2,1,2,1,1,0,0,6,2009,213000
1359,20,0,0,0,0,0,1,7,0,0,0,8,1,1,2,3,0,1,0,2,0,3,1,9,0,1,1,3,1,1,0,0,11,2007,318000
1360,75,3,0,0,0,0,0,14,0,0,5,5,0,1,2,1,1,0,0,2,0,2,3,13,0,0,2,2,2,0,0,0,11,2009,106000
1361,70,0,0,0,0,0,0,18,0,0,1,6,0,1,2,3,0,0,0,2,0,4,1,10,0,2,6,3,1,1,0,0,12,2006,235000
1362,20,0,0,0,0,0,1,0,0,0,0,4,0,0,2,0,0,1,0,1,1,3,1,8,0,0,0,0,0,1,0,0,1,2010,128950
1363,20,0,0,0,0,0,1,0,0,0,0,6,0,0,2,1,0,1,0,1,1,3,1,8,0,1,1,2,1,1,0,0,6,2008,163000
1364,50,0,0,0,0,0,1,18,0,0,3,5,0,3,2,0,1,1,0,1,1,3,1,9,0,0,2,1,1,1,0,0,4,2007,126000
1365,50,3,0,0,0,0,1,14,0,0,3,7,0,1,2,3,0,0,0,2,1,3,1,9,1,0,2,2,1,0,0,0,6,2008,200000
1366,50,0,0,0,0,0,1,0,3,0,3,5,0,0,2,1,0,0,0,1,1,3,1,9,0,0,1,1,1,1,0,0,7,2007,144000
1367,90,0,0,0,0,0,0,0,4,3,0,5,0,0,2,3,1,0,0,2,0,6,2,12,0,0,0,0,0,1,0,0,7,2007,141000
1368,60,0,0,0,0,0,1,9,0,0,1,8,1,1,2,3,0,1,0,2,1,4,1,12,0,1,1,3,1,1,0,0,1,2007,322500
1369,20,0,0,0,0,0,2,19,0,0,0,7,0,1,2,3,0,0,0,2,0,3,1,8,0,0,1,2,1,1,0,0,5,2010,224900
1370,70,0,0,0,0,0,1,13,0,0,1,5,0,0,2,3,0,2,0,1,1,3,1,8,0,1,1,2,1,1,0,0,5,2009,223500
1371,20,0,0,0,0,0,0,18,0,0,0,4,0,0,2,3,0,0,0,1,0,3,1,6,0,0,5,1,1,1,0,0,10,2009,112000
1372,60,0,0,0,0,0,1,1,0,0,1,6,0,1,2,3,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,4,2008,187500
1373,30,0,0,0,3,0,1,18,0,0,0,1,3,3,3,2,1,1,0,0,1,1,1,5,3,0,0,0,0,1,0,0,3,2009,61000
1374,50,0,0,1,0,0,0,18,0,0,3,6,0,3,4,2,0,0,0,1,0,3,1,8,0,0,2,2,1,1,0,0,8,2009,110000
1375,30,0,0,0,0,0,1,13,0,0,0,3,1,0,2,2,0,0,0,1,0,2,1,6,7,0,0,0,0,0,0,0,7,2008,52000
1376,120,0,0,0,0,0,1,7,0,1,0,6,1,1,2,3,0,1,0,2,0,2,1,8,0,1,1,2,1,1,0,0,6,2007,207000
1377,70,2,0,0,2,0,1,17,0,0,1,5,0,1,2,1,1,0,0,1,1,4,1,9,0,0,0,0,0,0,0,0,11,2008,130000
1378,90,0,0,0,0,0,1,11,0,3,0,4,0,2,0,1,0,0,0,2,0,2,2,8,0,0,4,2,1,1,0,0,10,2006,90000
1379,60,0,0,0,0,0,1,22,0,0,1,5,0,1,2,1,0,0,0,1,1,3,1,8,0,0,2,2,1,1,0,0,7,2009,130000
1380,50,0,0,0,0,0,1,13,7,0,3,5,0,1,2,2,0,0,0,1,0,3,1,6,0,0,1,2,1,1,0,0,6,2006,127000
1381,20,0,0,0,0,0,0,4,8,0,0,9,2,1,1,3,0,0,0,2,0,3,1,10,0,1,1,3,1,1,0,0,3,2007,320000
1382,30,0,0,1,0,0,1,14,0,0,0,5,0,3,2,3,0,1,0,1,0,2,1,6,0,1,2,2,1,1,0,0,6,2006,120000
1383,60,0,0,0,0,0,1,10,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,11,0,0,1,2,1,1,0,0,4,2010,181000
1384,20,0,0,0,2,0,1,18,0,0,0,4,0,0,2,3,0,0,0,1,0,3,1,6,0,0,2,2,1,1,0,0,5,2007,110000
1385,190,3,0,0,0,0,0,14,4,4,1,4,3,3,3,2,1,0,0,2,0,4,2,10,0,0,0,0,0,0,148,0,10,2009,94550
1386,30,0,0,0,2,0,1,13,0,0,0,4,0,1,2,1,0,0,0,1,0,2,1,5,0,0,0,0,0,1,0,0,8,2006,85500
1387,85,0,0,0,0,0,1,22,0,0,4,5,0,1,2,1,0,1,0,1,0,1,1,5,0,1,1,2,1,1,0,0,7,2007,153500
1388,20,0,0,0,0,0,2,18,0,0,0,3,0,2,0,3,0,0,0,2,0,4,1,10,2,1,1,2,1,1,0,0,6,2009,139600
1389,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,1,3,1,9,0,0,1,2,1,1,0,0,3,2009,143000
1390,50,0,0,0,0,0,2,9,0,0,3,8,1,1,2,3,0,1,0,2,1,4,1,12,0,1,1,3,1,1,0,0,3,2010,410000
1391,60,0,0,0,0,0,1,19,0,0,1,6,0,1,2,3,0,1,0,2,1,3,1,10,0,1,1,2,1,1,0,0,4,2009,200000
1392,20,0,0,0,0,0,1,0,0,0,0,5,0,1,2,1,0,0,1,1,0,2,1,6,0,0,1,1,1,1,0,0,6,2009,130000
1393,60,0,0,0,2,0,1,18,0,0,1,6,0,0,2,3,0,0,0,1,1,3,1,8,0,1,2,1,1,1,0,0,7,2009,154400
1394,60,0,0,0,0,0,1,3,0,0,1,8,2,0,1,3,0,0,1,3,1,4,1,15,0,2,3,2,1,1,0,0,7,2008,299800
1395,50,0,0,0,0,0,1,18,0,0,3,5,0,1,2,1,1,1,0,2,0,4,1,8,0,0,2,1,5,0,0,0,3,2009,63000
1396,20,3,0,1,2,0,1,14,0,0,0,5,0,0,2,2,0,1,1,1,0,3,1,7,0,0,2,2,1,1,0,0,6,2010,143000
1397,20,0,0,0,0,0,2,0,0,0,0,5,0,0,2,3,0,0,0,1,0,3,1,6,0,1,2,2,1,1,0,0,2,2007,137500
1398,60,0,0,0,0,0,0,3,6,0,1,6,0,0,1,1,0,1,0,2,1,4,1,14,0,1,1,2,1,1,0,0,7,2008,272000
1399,20,0,0,0,0,0,1,1,0,0,0,6,0,1,2,2,0,1,0,2,0,3,1,8,0,0,1,2,1,1,0,0,7,2009,173000
1400,20,0,0,0,0,0,2,16,0,0,0,7,0,0,2,1,0,1,0,2,0,3,1,9,0,2,1,2,1,1,0,0,4,2008,245000
1401,90,3,0,1,0,0,1,14,0,3,4,5,0,0,2,1,0,1,0,1,0,2,1,5,0,0,2,2,1,1,0,0,8,2007,140000
1402,60,0,0,0,0,0,1,19,0,0,1,7,1,1,2,3,0,1,0,2,1,4,1,13,0,1,3,3,1,1,0,0,10,2007,383970
1403,20,0,0,0,0,0,1,18,0,0,0,4,0,0,2,3,0,0,1,2,0,3,1,8,4,1,6,2,1,1,0,0,10,2006,125000
1404,85,0,0,0,0,0,0,19,0,0,4,5,0,0,2,1,0,1,0,1,0,2,1,6,0,0,2,2,1,1,0,0,3,2009,133000
1405,20,0,0,0,0,0,1,4,3,0,0,8,1,1,2,3,0,0,0,2,0,3,1,8,0,1,1,3,1,1,0,0,12,2009,244600
1406,20,0,0,0,0,0,0,0,3,0,0,5,0,0,2,1,0,0,1,1,1,3,1,7,0,1,1,2,1,1,0,0,6,2008,139000
1407,20,0,0,0,0,0,1,0,4,0,0,5,0,0,2,3,0,0,0,1,0,3,1,6,0,0,1,1,1,1,0,0,6,2008,112900
1408,70,3,0,1,0,0,1,14,0,0,1,5,0,3,4,0,1,0,0,1,0,2,1,7,0,0,1,1,2,1,0,0,1,2008,111000
1409,20,0,0,0,0,0,0,0,0,0,0,6,0,0,2,1,0,1,0,1,1,3,1,8,0,2,1,2,1,1,0,0,6,2008,166000
1410,60,1,0,1,0,0,1,4,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,10,0,1,2,2,1,1,0,0,6,2007,239000
1411,90,3,0,0,0,0,0,22,0,3,4,7,0,1,1,3,0,2,0,2,0,2,2,10,0,0,1,4,1,1,0,0,11,2008,209200
1412,20,0,0,0,0,0,1,3,0,0,0,5,0,0,2,2,0,0,0,2,0,3,1,9,0,1,1,2,1,1,0,0,2,2007,175000
1413,20,0,0,0,0,0,0,7,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,10,0,1,1,2,1,1,0,0,6,2009,269500
1414,60,0,0,0,0,0,3,1,7,0,1,7,1,1,2,3,0,0,0,2,1,4,1,11,0,1,3,2,1,1,0,0,5,2008,225000
1415,120,0,0,0,3,0,2,2,0,0,0,8,1,1,2,1,0,1,0,2,0,2,1,7,0,1,1,2,1,1,234,0,12,2006,275000
1416,50,0,0,0,0,0,1,0,4,0,3,5,0,0,2,1,0,1,0,1,0,3,1,7,0,1,1,1,1,1,0,0,4,2007,105000
1417,80,0,0,0,0,0,1,0,0,0,2,5,0,0,2,1,0,1,0,1,0,3,1,7,0,1,1,2,1,1,0,0,6,2006,159950
1418,50,0,0,0,0,0,1,14,0,0,3,5,0,0,2,3,0,0,0,2,1,3,1,11,2,0,2,1,2,0,140,0,8,2009,135000
1419,20,0,0,0,0,0,0,7,0,0,0,8,1,1,2,3,0,1,0,2,1,2,1,10,0,1,1,3,1,1,0,0,11,2007,345474
1420,50,0,0,0,0,0,1,17,0,0,3,5,0,3,2,3,0,0,0,2,0,4,1,9,0,0,0,0,0,1,138,0,6,2006,102000
1421,20,0,0,0,2,0,0,20,0,0,0,7,0,0,2,3,0,0,0,2,0,3,1,9,0,2,1,2,1,1,0,0,2,2007,198000
1422,60,1,0,0,0,0,1,4,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,11,0,1,1,3,1,1,0,0,4,2008,339750
1423,50,0,0,1,0,0,1,14,0,0,3,5,0,0,2,2,0,0,1,2,0,3,1,9,4,1,1,2,1,1,0,0,4,2006,170000
1424,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,0,2,1,6,0,1,2,2,1,1,0,0,2,2008,94000
1425,60,0,0,0,0,0,1,19,0,0,1,7,1,1,1,3,0,0,0,2,1,3,1,10,0,0,1,2,1,1,0,0,8,2006,203160
1426,20,1,0,0,0,0,1,4,0,0,0,7,1,1,2,3,0,1,0,2,0,3,1,10,0,1,1,3,1,1,0,0,3,2009,291000
1427,60,0,0,0,0,0,1,1,0,0,1,6,1,1,2,3,0,0,0,2,1,4,1,11,0,1,3,2,1,1,0,0,12,2009,200000
1428,90,0,0,0,0,0,1,0,0,3,0,5,0,0,2,1,0,0,0,2,0,4,2,10,0,0,2,2,1,1,0,0,10,2006,119000
1429,20,0,0,0,3,0,1,13,0,0,0,1,3,2,0,0,1,0,0,1,0,1,1,3,0,0,0,0,0,0,0,0,1,2007,39300
1430,30,3,0,0,0,0,1,15,0,0,0,4,0,3,4,0,1,0,0,1,0,2,1,6,0,0,0,0,0,0,100,0,1,2008,55000
1431,60,1,0,0,0,0,1,4,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,10,0,1,1,2,1,1,0,0,4,2008,205000
1432,160,3,0,0,0,0,1,5,0,2,1,6,0,0,2,2,0,0,0,1,1,3,1,8,0,0,2,1,1,1,0,0,10,2006,108000
1433,90,0,0,0,3,0,1,22,0,3,0,5,0,0,2,1,0,0,0,2,0,4,2,10,0,0,1,2,1,1,0,0,6,2007,143000
1434,75,0,0,0,0,0,0,17,0,0,7,7,0,3,2,3,0,1,0,2,1,5,1,15,0,2,5,2,1,1,0,0,8,2009,197000
1435,60,1,0,0,0,0,1,4,0,0,1,7,1,1,2,3,0,0,0,2,1,3,1,10,0,0,1,2,1,1,0,0,5,2008,205950
1436,60,0,0,0,0,0,1,3,0,0,1,6,1,0,2,2,0,0,1,1,2,3,1,10,0,1,1,2,1,1,0,0,6,2007,175000
1437,60,1,0,1,0,0,1,4,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,11,0,2,2,2,1,1,0,0,8,2007,301000
1438,120,0,0,0,0,0,1,7,0,2,0,7,1,1,2,3,0,1,0,2,0,2,1,8,0,1,1,2,1,1,0,0,7,2009,230000
1439,120,0,0,0,0,0,0,7,0,1,0,7,1,1,2,3,0,0,0,2,0,2,1,8,0,1,1,2,1,1,0,0,3,2006,171750
1440,30,3,0,0,0,0,1,14,0,0,0,7,1,0,2,1,0,0,1,1,0,2,1,6,0,1,0,0,0,0,0,0,2,2008,120000
1441,50,3,0,0,0,0,1,13,0,0,3,5,0,3,2,2,0,0,0,1,0,3,1,8,0,0,2,1,2,1,55,0,2,2006,110000
1442,20,0,0,0,0,0,1,18,0,0,0,6,0,0,2,3,0,1,0,1,0,3,1,7,0,1,1,1,1,1,52,0,6,2010,144500
1443,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,1,0,1,0,3,1,8,2,0,2,2,1,1,0,0,9,2007,155000
1444,30,3,0,0,0,0,0,14,0,0,0,6,0,3,2,1,0,0,0,1,0,4,1,8,0,0,2,1,2,1,228,0,3,2006,125000
1445,70,0,0,0,0,0,0,14,4,0,1,7,1,1,2,3,0,0,0,2,0,4,1,7,0,0,2,2,1,1,112,0,8,2009,156500
1446,80,0,0,0,0,0,0,11,0,0,2,6,0,0,1,1,0,1,0,1,0,3,1,7,0,1,1,2,1,1,0,0,7,2006,151000
1447,20,0,0,0,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,1,0,3,1,6,0,0,2,1,1,1,0,0,4,2009,135000
1448,160,3,0,0,0,0,1,10,0,1,1,4,0,0,2,1,0,0,0,1,1,3,1,7,0,0,1,1,1,1,0,0,5,2006,79400
1449,120,0,0,0,0,0,1,7,0,1,0,6,1,1,2,3,0,0,0,2,0,2,1,8,0,1,1,2,1,1,0,0,8,2009,213000
1450,60,0,0,0,0,0,1,23,0,0,1,8,1,1,2,3,0,0,0,2,1,4,1,12,0,0,1,2,1,1,0,0,4,2010,202900
1451,60,0,0,0,0,0,2,19,0,0,1,6,0,1,2,3,0,1,0,2,1,3,1,10,0,0,1,2,1,1,0,0,5,2007,211000
1452,90,0,0,0,0,0,0,0,4,3,0,5,0,0,2,1,1,0,0,2,0,6,2,12,0,0,0,0,0,0,0,0,11,2008,130000
1453,50,0,0,0,0,0,1,17,0,0,3,6,0,3,2,3,0,0,0,2,1,3,1,10,0,1,2,1,2,1,0,0,10,2009,137450
1454,20,0,0,0,0,0,0,11,3,0,0,4,0,0,2,3,0,1,0,2,0,3,1,10,4,1,1,2,1,1,0,0,6,2009,150000
1455,50,0,0,0,0,0,1,18,4,0,3,5,0,0,4,1,1,0,1,1,0,3,1,6,0,0,2,1,1,1,0,0,3,2008,95000
1456,160,1,0,1,0,0,1,4,0,2,1,7,0,1,2,2,0,0,0,2,1,3,1,9,0,0,2,2,1,1,0,0,8,2008,179400
1457,60,1,0,0,0,0,0,4,0,0,1,5,1,0,2,3,0,0,0,3,0,3,1,11,0,0,1,2,1,1,0,0,7,2007,212109
1458,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,1,0,0,0,1,0,2,1,7,0,0,1,2,1,1,0,0,12,2006,98600
1459,20,0,0,0,0,0,0,18,0,0,0,5,0,0,1,3,0,0,0,2,0,3,1,8,0,1,2,2,1,1,0,0,7,2007,216000
1460,60,0,0,0,0,0,0,9,0,0,1,8,1,1,2,3,0,1,0,2,1,3,1,10,0,1,3,3,1,1,0,0,6,2006,300000
1461,60,0,0,0,0,0,1,16,0,0,1,7,1,1,2,3,0,1,0,2,1,3,1,10,0,0,1,2,1,1,0,0,4,2010,328000
1462,80,0,0,0,0,0,3,0,0,0,2,5,0,0,2,1,0,0,1,1,0,3,1,6,0,0,3,1,1,1,0,0,12,2007,139000
1463,20,0,0,0,3,0,1,16,0,0,0,5,0,0,2,3,0,1,0,1,0,1,1,5,0,2,1,2,1,1,148,0,4,2006,164000
1464,160,3,0,0,0,0,1,21,0,2,1,6,0,0,2,2,0,0,0,1,0,2,1,6,0,1,2,2,1,1,0,0,12,2007,123900
1465,20,0,0,0,0,0,1,13,0,0,0,5,0,0,2,2,0,1,0,1,0,2,1,5,0,0,0,0,0,1,0,0,2,2010,116500
1466,120,2,0,0,0,0,3,0,0,1,0,6,1,1,2,3,0,1,0,2,0,2,1,7,0,1,1,2,1,1,0,0,10,2007,177000
1467,190,3,0,1,0,0,1,15,0,4,3,4,0,3,2,1,0,1,0,2,0,3,1,7,0,0,2,2,1,1,0,0,2,2007,99500
1468,20,0,0,0,0,0,1,1,0,0,0,6,1,1,2,3,0,0,0,2,0,3,1,8,0,0,1,2,1,1,0,0,7,2006,174190
1469,160,1,0,1,0,0,1,4,0,1,1,7,0,1,2,3,0,0,0,2,1,2,1,7,0,0,2,2,1,1,0,0,6,2006,151000
1470,120,3,0,0,0,0,1,19,0,1,0,6,1,1,2,3,0,1,0,1,0,1,1,5,0,0,1,2,1,1,0,0,4,2010,143750
1471,85,0,0,0,0,0,1,22,0,0,4,5,0,0,2,2,0,0,1,1,0,2,1,5,0,0,2,1,1,1,0,0,7,2009,131900
1472,60,0,0,0,0,0,0,22,0,0,1,5,0,1,2,3,0,1,0,1,1,3,1,8,0,1,1,2,1,1,0,0,6,2007,157000
1473,70,3,0,0,0,0,1,15,0,0,1,5,0,0,4,2,0,0,0,1,0,3,1,7,0,0,2,1,1,1,218,0,7,2009,147000
1474,60,0,0,0,0,0,1,1,0,0,1,7,1,1,2,3,0,1,0,2,1,3,1,9,0,1,1,2,1,1,0,0,7,2009,188500
1475,120,0,0,0,0,0,1,7,0,1,0,7,1,1,2,3,0,1,0,2,0,2,1,8,0,1,1,2,1,1,0,0,6,2006,185850
1476,20,0,0,0,0,0,2,11,2,0,0,5,0,0,2,1,0,0,0,1,0,3,1,6,0,0,1,1,1,1,0,0,7,2006,126000
1477,20,0,0,0,0,0,1,0,0,0,0,5,0,0,2,3,0,0,0,1,0,3,1,6,0,0,2,1,1,1,0,0,9,2009,118000
1478,120,0,0,0,1,0,1,2,0,1,0,9,1,1,2,3,0,1,0,2,0,2,1,8,0,1,1,2,1,1,0,0,3,2007,319900
1479,80,0,0,0,0,0,2,22,0,0,2,6,0,0,2,1,0,1,0,1,0,3,1,7,0,0,2,2,1,1,0,0,3,2006,142500
